"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"402","RT @jimmyfallon: Tonight on the show: Michael Shannon is here, @AndrewRannells stops by, and Father John Misty performs! #FallonTonight",FALSE,0,NA,2018-05-07 23:37:38,FALSE,NA,"993636000516792320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winniefallon",96,TRUE,FALSE,NA,NA
"403","RT @jimmyfallon: Tonight on the show: Michael Shannon is here, @AndrewRannells stops by, and Father John Misty performs! #FallonTonight",FALSE,0,NA,2018-05-07 23:35:56,FALSE,NA,"993635572899045378",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CBearFalpal",96,TRUE,FALSE,NA,NA
"404","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:33:32,FALSE,NA,"993634972035624960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angiepoosays",20,TRUE,FALSE,NA,NA
"405","RT @BBjlo: .@JLo will visit @TODAYshow &amp; @klgandhoda as well as @FallonTonight on Wednesday, May 9! #CantWait https://t.co/Ck4uP96f1y",FALSE,0,NA,2018-05-07 23:33:05,FALSE,NA,"993634857514303490",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ScottBudget",28,TRUE,FALSE,NA,NA
"406","RT @CallMeJoLee: Catch me serving brows and vocals for Father John Misty tonight on Jimmy Fallon! I'm kinda freaking out. #FallonTonight ht…",FALSE,0,NA,2018-05-07 23:31:54,FALSE,NA,"993634561560121344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nycgmc",1,TRUE,FALSE,NA,NA
"407","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:31:43,FALSE,NA,"993634513145262081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RegLeeberg17",317,TRUE,FALSE,NA,NA
"408","@JoanneHackneyRN @people @jimmyfallon @FallonTonight It is teacher appreciation week too.",FALSE,0,"JoanneHackneyRN",2018-05-07 23:29:50,FALSE,"993507395040108548","993634040598204417","3329472939","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gothamfoodie",0,FALSE,FALSE,NA,NA
"409","Catch me serving brows and vocals for Father John Misty tonight on Jimmy Fallon! I'm kinda freaking out.… https://t.co/IobIFP4TwT",FALSE,3,NA,2018-05-07 23:29:20,TRUE,NA,"993633915284938752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CallMeJoLee",1,FALSE,FALSE,NA,NA
"410","RT @jimmyfallon: Taylor Swift performs 'New Year's Day' from her new album Reputation #FallonTonight https://t.co/20GPtmFWzf",FALSE,0,NA,2018-05-07 23:28:22,FALSE,NA,"993633669964271617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I___taylorswift",5857,TRUE,FALSE,NA,NA
"411","RT @BeyondScaredVid: Chance the Rapper performing with DRAM, Ty Dolla Sign, Raury and a full choir on Jimmy Fallon https://t.co/lam3Q9sDKZ",FALSE,0,NA,2018-05-07 23:27:44,FALSE,NA,"993633512833077248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacob_edmond_45",32,TRUE,FALSE,NA,NA
"412","RT @BBjlo: .@JLo will visit @TODAYshow &amp; @klgandhoda as well as @FallonTonight on Wednesday, May 9! #CantWait https://t.co/Ck4uP96f1y",FALSE,0,NA,2018-05-07 23:26:02,FALSE,NA,"993633083030228993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WannaBeLikeJLo",28,TRUE,FALSE,NA,NA
"413","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:25:03,FALSE,NA,"993632836409286656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Neuro2343",17,TRUE,FALSE,NA,NA
"414","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:23:14,FALSE,NA,"993632378366066689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MOONXLIGHTNING",20,TRUE,FALSE,NA,NA
"415","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:21:34,FALSE,NA,"993631958608510982",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LLSHMDfn2",17,TRUE,FALSE,NA,NA
"416","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 23:20:59,FALSE,NA,"993631812759896066",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chenavelinooo",208,TRUE,FALSE,NA,NA
"417","RT @FallonTonight: A round-up of some of our favorite pictures taken backstage this week: https://t.co/F00USoYSBl <ed><U+00A0><U+00BD><ed><U+00B3><U+00B8> https://t.co/LfsLPrZPY0",FALSE,0,NA,2018-05-07 23:20:56,FALSE,NA,"993631799929659392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CWQuickWQ",87,TRUE,FALSE,NA,NA
"418","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:20:39,FALSE,NA,"993631729935056896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patricis_ann",317,TRUE,FALSE,NA,NA
"419","RT @BeyondScaredVid: Chance the Rapper performing with DRAM, Ty Dolla Sign, Raury and a full choir on Jimmy Fallon https://t.co/lam3Q9sDKZ",FALSE,0,NA,2018-05-07 23:20:28,FALSE,NA,"993631683743244288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ejs_Ent",32,TRUE,FALSE,NA,NA
"420","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:20:16,FALSE,NA,"993631630232342528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Grethanbbz",20,TRUE,FALSE,NA,NA
"421","@colbertlateshow @jimmykimmel @FallonTonight @nytimes Why isn’t John Kerry being Visited by the FBI  he is a privat… https://t.co/9wK0tOCYUy",FALSE,0,"colbertlateshow",2018-05-07 23:20:04,TRUE,NA,"993631582895460353","2835886194","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rumors12343",0,FALSE,FALSE,NA,NA
"422","RT @TerriIrwin: Backstage is stacks of fun @jimmyfallon! https://t.co/pHhswODgyV",FALSE,0,NA,2018-05-07 23:19:17,FALSE,NA,"993631385972826113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LLSHMDfn2",16,TRUE,FALSE,NA,NA
"423","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:19:04,FALSE,NA,"993631328397508609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Osnapitsbelladm",20,TRUE,FALSE,NA,NA
"424","RT @MCU_Tweets: The #AvengersInfinityWar cast sing their own version of ""The Brady Bunch"" with ""The Marvel Bunch"":

(via @FallonTonight) ht…",FALSE,0,NA,2018-05-07 23:18:56,FALSE,NA,"993631294801068032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seo_l_ha_03",14739,TRUE,FALSE,NA,NA
"425","RT @FallonTonight: .@ZoeListerJones admittedly fangirls for Timothée Chalamet #FallonTonight https://t.co/5pdAYR3UVE",FALSE,0,NA,2018-05-07 23:17:58,FALSE,NA,"993631052232101893",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sharingtennis",147,TRUE,FALSE,NA,NA
"426","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:17:45,FALSE,NA,"993630997374816256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","03Amanda17",17,TRUE,FALSE,NA,NA
"427","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:15:53,FALSE,NA,"993630527457382400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllTTV2015",17,TRUE,FALSE,NA,NA
"428","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:15:33,FALSE,NA,"993630447014895617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","v3dperez",317,TRUE,FALSE,NA,NA
"429","RT @biebsheeesh: @notearsbae @jimmyfallon @FallonTonight @ArianaGrande @joangrande @scooterbraun One of my favorites!! That note change was…",FALSE,0,NA,2018-05-07 23:13:50,FALSE,NA,"993630011331620865",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grvndesweet",2,TRUE,FALSE,NA,NA
"430","RT @POPSUGARMoms: <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>@FallonTonight is putting teachers in the spotlight! https://t.co/6gQlxGAW4F",FALSE,0,NA,2018-05-07 23:13:07,FALSE,NA,"993629831739867136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TwpSchoolStore",29,TRUE,FALSE,NA,NA
"431","RT @BoysBandBway: Oh, Mary! Do Tell! #JimParsons and @AndrewRannells?! Catch Jim on @colbertlateshow and Andrew on @FallonTonight TONIGHT a…",FALSE,0,NA,2018-05-07 23:12:24,FALSE,NA,"993629653523935232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melpote",28,TRUE,FALSE,NA,NA
"432","@notearsbae @jimmyfallon @FallonTonight @ArianaGrande @joangrande @scooterbraun I LOVE THIS",FALSE,1,"notearsbae",2018-05-07 23:11:05,FALSE,"993588455463583744","993629322035499009","772458794","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosesalyssa",0,FALSE,FALSE,NA,NA
"433","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:10:43,FALSE,NA,"993629226694672384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JolieEsprit",317,TRUE,FALSE,NA,NA
"434","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:10:26,FALSE,NA,"993629155395682304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chino_chino_",17,TRUE,FALSE,NA,NA
"435","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:10:10,FALSE,NA,"993629089608200194",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QneLastTime",20,TRUE,FALSE,NA,NA
"436","<U+2764><U+FE0F> michael shannon <U+2764><U+FE0F> https://t.co/vzSJaupwRT",FALSE,1,NA,2018-05-07 23:10:03,FALSE,NA,"993629061518970880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sherlake",0,FALSE,FALSE,NA,NA
"437","RT @notearsbae: I can’t believe this actually happened. maybe dreams do come true. @jimmyfallon @FallonTonight https://t.co/g0eg4zTnc9",FALSE,0,NA,2018-05-07 23:09:49,FALSE,NA,"993629001062256641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grvndesweet",20,TRUE,FALSE,NA,NA
"438","RT @OffsetYRN: T H A N K Y O U @RicFlairNatrBoy @MetroBoomin @FallonTonight https://t.co/ybMsdTuAc5",FALSE,0,NA,2018-05-07 23:09:35,FALSE,NA,"993628944015544320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shattapercy",6452,TRUE,FALSE,NA,NA
"439","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:09:09,FALSE,NA,"993628835995377664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mlraguirre",317,TRUE,FALSE,NA,NA
"440","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:08:16,FALSE,NA,"993628613995089920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeriaturcios",317,TRUE,FALSE,NA,NA
"441","RT @BeyondScaredVid: Chance the Rapper performing with DRAM, Ty Dolla Sign, Raury and a full choir on Jimmy Fallon https://t.co/lam3Q9sDKZ",FALSE,0,NA,2018-05-07 23:08:16,FALSE,NA,"993628613147791362",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_Weiks7511",32,TRUE,FALSE,NA,NA
"442","@FallonTonight @AndrewRannells #FatherJohnMisty <U+203C><U+FE0F><U+203C><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B1><U+008A><ed><U+00A0><U+00BD><ed><U+00B1><U+008A>",FALSE,1,"FallonTonight",2018-05-07 23:08:09,FALSE,"993627091093598208","993628584743874560","19777398","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chrissercdp",0,FALSE,FALSE,NA,NA
"443","@kstringer3 Too bad you don’t teach in NY! @FallonTonight",FALSE,1,"kstringer3",2018-05-07 23:07:58,FALSE,"993614417056206848","993628538011045889","107202124","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kaybo122",0,FALSE,FALSE,NA,NA
"444","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 23:07:53,FALSE,NA,"993628514472677377",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatzSenora",317,TRUE,FALSE,NA,NA
"445","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:07:50,FALSE,NA,"993628504486023168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ayeeemeeee",17,TRUE,FALSE,NA,NA
"446","RT @sthingstuff: finn's impression of troy bolton on fallon tonight. https://t.co/QALSTqLLZY",FALSE,0,NA,2018-05-07 23:05:47,FALSE,NA,"993627988834029568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sseadgnr",303,TRUE,FALSE,NA,NA
"447","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:05:26,FALSE,NA,"993627900330102784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","21WFMJ",17,TRUE,FALSE,NA,NA
"448","@ga_dps What's going on? Are officers simply unaware of laws/rights or are they targeting tourists now? Isn't havin… https://t.co/RpUoHuN8LI",FALSE,0,"ga_dps",2018-05-07 23:04:15,TRUE,NA,"993627602677125121","3144074117","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rileypscott",0,FALSE,FALSE,NA,NA
"449","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 23:03:43,FALSE,NA,"993627465334579206",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Onlstime_",208,TRUE,FALSE,NA,NA
"450","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 23:02:54,FALSE,NA,"993627261285826561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarolArianator_",208,TRUE,FALSE,NA,NA
"451","RT @FallonTonight: Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgY…",FALSE,0,NA,2018-05-07 23:02:33,FALSE,NA,"993627171703881730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jkjohal64",17,TRUE,FALSE,NA,NA
"452","Tonight: Michael Shannon &amp; @AndrewRannells are here! Plus, Father John Misty performs! #FallonTonight https://t.co/DYHgYIfUIC",FALSE,101,NA,2018-05-07 23:02:13,FALSE,NA,"993627091093598208",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","FallonTonight",17,FALSE,FALSE,NA,NA
"453","@people @catheb @jimmyfallon @FallonTonight <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>",FALSE,1,"people",2018-05-07 23:01:26,FALSE,"993507041359646723","993626893076303872","25589776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","winniefallon",0,FALSE,FALSE,NA,NA
"454","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 22:58:22,FALSE,NA,"993626121907384320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jcupp612",317,TRUE,FALSE,NA,NA
"455","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 22:58:04,FALSE,NA,"993626044539260929",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elinethi",208,TRUE,FALSE,NA,NA
"456","RT @BBjlo: .@JLo will visit @TODAYshow &amp; @klgandhoda as well as @FallonTonight on Wednesday, May 9! #CantWait https://t.co/Ck4uP96f1y",FALSE,0,NA,2018-05-07 22:57:58,FALSE,NA,"993626020661137408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gvannajlo",28,TRUE,FALSE,NA,NA
"457","@jimmyfallon thanks for dedicating an entire @FallonTonight episode to teachers!!! <ed><U+00A0><U+00BD><ed><U+00B1><U+00A9><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+200D><ed><U+00A0><U+00BC><ed><U+00BF><U+00AB><ed><U+00A0><U+00BD><ed><U+00B3><U+009A><ed><U+00A0><U+00BD><ed><U+00B6><U+008D><U+2702><U+FE0F>… https://t.co/sqK6x81taY",FALSE,0,"jimmyfallon",2018-05-07 22:57:52,TRUE,NA,"993625992743849984","15485441","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mswigginshtsd",0,FALSE,FALSE,NA,NA
"458","RT @thearianaphotos: https://t.co/uvAcKgCSGm",FALSE,0,NA,2018-05-07 22:57:23,FALSE,NA,"993625873789214722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","intoyco",444,TRUE,FALSE,NA,NA
"459","RT @alyankovic: I'm so proud to be in the cast of Avengers: Infinity Characters.  Thanks, @FallonTonight! https://t.co/rbZ56jzEOQ",FALSE,0,NA,2018-05-07 22:55:47,FALSE,NA,"993625471114981376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dylann_jaimes",650,TRUE,FALSE,NA,NA
"460","Happy Monday, Jimmy! Here's your weekly friendly reminder to PLEASE have Chandler Riggs on your awesome, fun show!… https://t.co/OvfCFxJrN0",FALSE,1,NA,2018-05-07 22:55:43,TRUE,NA,"993625455768023041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juliea_85",0,FALSE,FALSE,NA,NA
"461","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 22:55:21,FALSE,NA,"993625361794596864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArianaFRNews",208,TRUE,FALSE,NA,NA
"462","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 22:55:06,FALSE,NA,"993625299337310208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GiupyGrande",208,TRUE,FALSE,NA,NA
"463","RT @OffsetYRN: T H A N K Y O U @RicFlairNatrBoy @MetroBoomin @FallonTonight https://t.co/ybMsdTuAc5",FALSE,0,NA,2018-05-07 22:54:44,FALSE,NA,"993625204520779776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamaljarvis13",6452,TRUE,FALSE,NA,NA
"464","RT @people: .@jimmyfallon is dedicating an entire @FallonTonight episode to teachers <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> https://t.co/PY5k1JRYR3",FALSE,0,NA,2018-05-07 22:54:16,FALSE,NA,"993625088095334401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","holderbaby1",317,TRUE,FALSE,NA,NA
"465","RT @TerriIrwin: Backstage is stacks of fun @jimmyfallon! https://t.co/pHhswODgyV",FALSE,0,NA,2018-05-07 22:52:43,FALSE,NA,"993624699711012864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jHRR72",16,TRUE,FALSE,NA,NA
"466","RT @SchillerWalther: @FallonTonight https://t.co/xkmIVvm3n0",FALSE,0,NA,2018-05-07 22:51:56,FALSE,NA,"993624503442911234",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchillerWalther",1,TRUE,FALSE,NA,NA
"467","RT @FallonTonight: Do NOT under any circumstances listen to these Do Not Play songs #FallonTonight https://t.co/QoDhKc9adD https://t.co/19W…",FALSE,0,NA,2018-05-07 22:51:51,FALSE,NA,"993624482194567168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchillerWalther",30,TRUE,FALSE,NA,NA
"468","RT @SchillerWalther: @FallonTonight AI or Marketing is more or less the same , could you guess which is which ?",FALSE,0,NA,2018-05-07 22:51:47,FALSE,NA,"993624465887162370",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SchillerWalther",1,TRUE,FALSE,NA,NA
"469","RT @OffsetYRN: T H A N K Y O U @RicFlairNatrBoy @MetroBoomin @FallonTonight https://t.co/ybMsdTuAc5",FALSE,0,NA,2018-05-07 22:51:47,FALSE,NA,"993624461923508224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PraTheGod",6452,TRUE,FALSE,NA,NA
"470","@TerriIrwin @FallonTonight @jimmyfallon Love the Irwin family!! <U+2764><U+FE0F>",FALSE,0,"TerriIrwin",2018-05-07 22:51:21,FALSE,"993617878820700160","993624355983757312","14942684","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myannie444",0,FALSE,FALSE,NA,NA
"471","RT @BoysBandBway: Oh, Mary! Do Tell! #JimParsons and @AndrewRannells?! Catch Jim on @colbertlateshow and Andrew on @FallonTonight TONIGHT a…",FALSE,0,NA,2018-05-07 22:50:58,FALSE,NA,"993624260089348097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","giannamarie816",28,TRUE,FALSE,NA,NA
"472","RT @FallonTonight: ICYMI: @ArianaGrande brings “No Tears Left to Cry” to Studio 6B <ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/YJa0dBvPnI https://t.co/tzDjv2FJS3",FALSE,0,NA,2018-05-07 22:49:12,FALSE,NA,"993623812871737344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","jiovanny_bknq",208,TRUE,FALSE,NA,NA
"473","Day is made when I see @KiryShabazz is following me!!!! Y’all he KILLED it on @FallonTonight a few weeks ago!!! #GoBackToGooseica",FALSE,0,NA,2018-05-07 22:48:56,FALSE,NA,"993623744869519360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TeresaTitsworth",0,FALSE,FALSE,NA,NA
"474","RT @birdankle: #Roseanne
@therealroseanne #JohnGoodman @FallonTonight  
John Goodman Exposes the Roseanne Revival Couch as a Bogus Knockoff…",FALSE,0,NA,2018-05-07 22:48:46,FALSE,NA,"993623703928819712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Avaguesenseofun",25,TRUE,FALSE,NA,NA
